territorio_mivau,territorio_key,anio,trimestre,precio_vivienda_libre_eur_m2,hoja
País Vasco,pais vasco,2019,4,2424.4,"2019, 2020, 2021, 2022"
País Vasco,pais vasco,2020,1,2401.9,"2019, 2020, 2021, 2022"
País Vasco,pais vasco,2020,2,2391.3,"2019, 2020, 2021, 2022"
País Vasco,pais vasco,2020,3,2343.5,"2019, 2020, 2021, 2022"
País Vasco,pais vasco,2020,4,2391.7,"2019, 2020, 2021, 2022"
País Vasco,pais vasco,2021,1,2428.7000000000003,"2019, 2020, 2021, 2022"
País Vasco,pais vasco,2021,2,2431.1,"2019, 2020, 2021, 2022"
País Vasco,pais vasco,2021,3,2421.3,"2019, 2020, 2021, 2022"
País Vasco,pais vasco,2021,4,2454.7,"2019, 2020, 2021, 2022"
País Vasco,pais vasco,2022,1,2502.2,"2019, 2020, 2021, 2022"
País Vasco,pais vasco,2022,2,2500.1,"2019, 2020, 2021, 2022"
País Vasco,pais vasco,2022,3,2523.9,"2019, 2020, 2021, 2022"
País Vasco,pais vasco,2022,4,2517.1,"2019, 2020, 2021, 2022"
Araba/Alava,araba/alava,2019,1,1993.1,"2019, 2020, 2021, 2022"
Araba/Alava,araba/alava,2019,2,1966.8,"2019, 2020, 2021, 2022"
Araba/Alava,araba/alava,2019,3,1914.1000000000001,"2019, 2020, 2021, 2022"
Araba/Alava,araba/alava,2019,4,1964.2,"2019, 2020, 2021, 2022"
Araba/Alava,araba/alava,2020,1,1947,"2019, 2020, 2021, 2022"
Araba/Alava,araba/alava,2020,2,1949.1,"2019, 2020, 2021, 2022"
Araba/Alava,araba/alava,2020,3,1921.8999999999999,"2019, 2020, 2021, 2022"
Araba/Alava,araba/alava,2020,4,1966.3999999999999,"2019, 2020, 2021, 2022"
Araba/Alava,araba/alava,2021,1,2017.1,"2019, 2020, 2021, 2022"
Araba/Alava,araba/alava,2021,2,2010,"2019, 2020, 2021, 2022"
Araba/Alava,araba/alava,2021,3,1975.3999999999999,"2019, 2020, 2021, 2022"
Araba/Alava,araba/alava,2021,4,2036.7,"2019, 2020, 2021, 2022"
Araba/Alava,araba/alava,2022,1,1985.2,"2019, 2020, 2021, 2022"
Araba/Alava,araba/alava,2022,2,2048.8,"2019, 2020, 2021, 2022"
Araba/Alava,araba/alava,2022,3,2046.3999999999999,"2019, 2020, 2021, 2022"
Araba/Alava,araba/alava,2022,4,2035.2,"2019, 2020, 2021, 2022"
Gipuzkoa,gipuzkoa,2019,1,2670.3,"2019, 2020, 2021, 2022"
Gipuzkoa,gipuzkoa,2019,2,2667.4,"2019, 2020, 2021, 2022"
Gipuzkoa,gipuzkoa,2019,3,2721.1,"2019, 2020, 2021, 2022"
Gipuzkoa,gipuzkoa,2019,4,2697.4,"2019, 2020, 2021, 2022"
Gipuzkoa,gipuzkoa,2020,1,2707.5,"2019, 2020, 2021, 2022"
Gipuzkoa,gipuzkoa,2020,2,2668.5,"2019, 2020, 2021, 2022"
Gipuzkoa,gipuzkoa,2020,3,2655.2999999999997,"2019, 2020, 2021, 2022"
Gipuzkoa,gipuzkoa,2020,4,2698.9,"2019, 2020, 2021, 2022"
Gipuzkoa,gipuzkoa,2021,1,2735.2,"2019, 2020, 2021, 2022"
Gipuzkoa,gipuzkoa,2021,2,2751.2,"2019, 2020, 2021, 2022"
Gipuzkoa,gipuzkoa,2021,3,2735.5,"2019, 2020, 2021, 2022"
Gipuzkoa,gipuzkoa,2021,4,2765.9,"2019, 2020, 2021, 2022"
Gipuzkoa,gipuzkoa,2022,1,2819.6,"2019, 2020, 2021, 2022"
Gipuzkoa,gipuzkoa,2022,2,2797.6,"2019, 2020, 2021, 2022"
Gipuzkoa,gipuzkoa,2022,3,2843.3999999999996,"2019, 2020, 2021, 2022"
Gipuzkoa,gipuzkoa,2022,4,2875.7999999999997,"2019, 2020, 2021, 2022"
Bizkaia,bizkaia,2019,1,2367.4,"2019, 2020, 2021, 2022"
Bizkaia,bizkaia,2019,2,2324.4,"2019, 2020, 2021, 2022"
Bizkaia,bizkaia,2019,3,2351.6,"2019, 2020, 2021, 2022"
Bizkaia,bizkaia,2019,4,2392.1,"2019, 2020, 2021, 2022"
Bizkaia,bizkaia,2020,1,2346.9,"2019, 2020, 2021, 2022"
Bizkaia,bizkaia,2020,2,2349.7,"2019, 2020, 2021, 2022"
Bizkaia,bizkaia,2020,3,2275.7000000000003,"2019, 2020, 2021, 2022"
Bizkaia,bizkaia,2020,4,2328.2,"2019, 2020, 2021, 2022"
Bizkaia,bizkaia,2021,1,2366.6,"2019, 2020, 2021, 2022"
Bizkaia,bizkaia,2021,2,2363.5,"2019, 2020, 2021, 2022"
Bizkaia,bizkaia,2021,3,2363.8,"2019, 2020, 2021, 2022"
Bizkaia,bizkaia,2021,4,2391.5,"2019, 2020, 2021, 2022"
Bizkaia,bizkaia,2022,1,2460.9,"2019, 2020, 2021, 2022"
Bizkaia,bizkaia,2022,2,2452.6,"2019, 2020, 2021, 2022"
Bizkaia,bizkaia,2022,3,2471.2999999999997,"2019, 2020, 2021, 2022"
Bizkaia,bizkaia,2022,4,2444.6,"2019, 2020, 2021, 2022"
Rioja (La),rioja (la),2019,1,1128.6,"2019, 2020, 2021, 2022"
Rioja (La),rioja (la),2019,2,1088.1000000000001,"2019, 2020, 2021, 2022"
Rioja (La),rioja (la),2019,3,1073.6,"2019, 2020, 2021, 2022"
Rioja (La),rioja (la),2019,4,1108.4,"2019, 2020, 2021, 2022"
Rioja (La),rioja (la),2020,1,1102.6999999999998,"2019, 2020, 2021, 2022"
Rioja (La),rioja (la),2020,2,1077,"2019, 2020, 2021, 2022"
Rioja (La),rioja (la),2020,3,1089.8999999999999,"2019, 2020, 2021, 2022"
Rioja (La),rioja (la),2020,4,1111.4,"2019, 2020, 2021, 2022"
Rioja (La),rioja (la),2021,1,1079,"2019, 2020, 2021, 2022"
Rioja (La),rioja (la),2021,2,1089.3,"2019, 2020, 2021, 2022"
Rioja (La),rioja (la),2021,3,1110.6000000000001,"2019, 2020, 2021, 2022"
Rioja (La),rioja (la),2021,4,1099.7,"2019, 2020, 2021, 2022"
Rioja (La),rioja (la),2022,1,1128.8000000000002,"2019, 2020, 2021, 2022"
Rioja (La),rioja (la),2022,2,1155.4,"2019, 2020, 2021, 2022"
Rioja (La),rioja (la),2022,3,1132.4,"2019, 2020, 2021, 2022"
Rioja (La),rioja (la),2022,4,1142.1000000000001,"2019, 2020, 2021, 2022"
Ceuta y Melilla,ceuta y melilla,2019,1,1693.5,"2019, 2020, 2021, 2022"
Ceuta y Melilla,ceuta y melilla,2019,2,1673,"2019, 2020, 2021, 2022"
Ceuta y Melilla,ceuta y melilla,2019,3,1686.9,"2019, 2020, 2021, 2022"
Ceuta y Melilla,ceuta y melilla,2019,4,1688.5,"2019, 2020, 2021, 2022"
Ceuta y Melilla,ceuta y melilla,2020,1,1674.2,"2019, 2020, 2021, 2022"
Ceuta y Melilla,ceuta y melilla,2020,2,1689.1,"2019, 2020, 2021, 2022"
Ceuta y Melilla,ceuta y melilla,2020,3,1735.6,"2019, 2020, 2021, 2022"
Ceuta y Melilla,ceuta y melilla,2020,4,1710.7,"2019, 2020, 2021, 2022"
Ceuta y Melilla,ceuta y melilla,2021,1,1706.2,"2019, 2020, 2021, 2022"
Ceuta y Melilla,ceuta y melilla,2021,2,1732.2,"2019, 2020, 2021, 2022"
Ceuta y Melilla,ceuta y melilla,2021,3,1738.1,"2019, 2020, 2021, 2022"
Ceuta y Melilla,ceuta y melilla,2021,4,1699.8,"2019, 2020, 2021, 2022"
Ceuta y Melilla,ceuta y melilla,2022,1,1765.7,"2019, 2020, 2021, 2022"
Ceuta y Melilla,ceuta y melilla,2022,2,1800.8000000000002,"2019, 2020, 2021, 2022"
Ceuta y Melilla,ceuta y melilla,2022,3,1796.5,"2019, 2020, 2021, 2022"
Ceuta y Melilla,ceuta y melilla,2022,4,1823,"2019, 2020, 2021, 2022"
Ceuta,ceuta,2019,1,1728.7,"2019, 2020, 2021, 2022"
Ceuta,ceuta,2019,2,1731.4,"2019, 2020, 2021, 2022"
Ceuta,ceuta,2019,3,1786.1000000000001,"2019, 2020, 2021, 2022"
Ceuta,ceuta,2019,4,1732.3999999999999,"2019, 2020, 2021, 2022"
Ceuta,ceuta,2020,1,1745.6,"2019, 2020, 2021, 2022"
Ceuta,ceuta,2020,2,1749.9,"2019, 2020, 2021, 2022"
Ceuta,ceuta,2020,3,1806,"2019, 2020, 2021, 2022"
Ceuta,ceuta,2020,4,1781.7,"2019, 2020, 2021, 2022"
Ceuta,ceuta,2021,1,1786,"2019, 2020, 2021, 2022"
Ceuta,ceuta,2021,2,1796.6000000000001,"2019, 2020, 2021, 2022"
Ceuta,ceuta,2021,3,1797.7,"2019, 2020, 2021, 2022"
Ceuta,ceuta,2021,4,1749.2,"2019, 2020, 2021, 2022"
Ceuta,ceuta,2022,1,1813.8999999999999,"2019, 2020, 2021, 2022"
Ceuta,ceuta,2022,2,1850.7,"2019, 2020, 2021, 2022"
Ceuta,ceuta,2022,3,1849.5,"2019, 2020, 2021, 2022"
Ceuta,ceuta,2022,4,1852.8999999999999,"2019, 2020, 2021, 2022"
Melilla,melilla,2019,1,1687.7,"2019, 2020, 2021, 2022"
Melilla,melilla,2019,2,1641.8999999999999,"2019, 2020, 2021, 2022"
Melilla,melilla,2019,3,1613.3,"2019, 2020, 2021, 2022"
Melilla,melilla,2019,4,1667.7,"2019, 2020, 2021, 2022"
Melilla,melilla,2020,1,1624.2,"2019, 2020, 2021, 2022"
Melilla,melilla,2020,2,1647.6000000000001,"2019, 2020, 2021, 2022"
Melilla,melilla,2020,3,1684.5,"2019, 2020, 2021, 2022"
Melilla,melilla,2020,4,1657.3999999999999,"2019, 2020, 2021, 2022"
Melilla,melilla,2021,1,1647.5,"2019, 2020, 2021, 2022"
Melilla,melilla,2021,2,1689,"2019, 2020, 2021, 2022"
Melilla,melilla,2021,3,1699.1,"2019, 2020, 2021, 2022"
Melilla,melilla,2021,4,1670.1,"2019, 2020, 2021, 2022"
Melilla,melilla,2022,1,1737.7,"2019, 2020, 2021, 2022"
Melilla,melilla,2022,2,1772.2,"2019, 2020, 2021, 2022"
Melilla,melilla,2022,3,1765.3999999999999,"2019, 2020, 2021, 2022"
Melilla,melilla,2022,4,1814.7,"2019, 2020, 2021, 2022"
TOTAL NACIONAL,total nacional,2023,1,1788.4,"2023, 2024, 2025"
TOTAL NACIONAL,total nacional,2023,2,1793.2,"2023, 2024, 2025"
TOTAL NACIONAL,total nacional,2023,3,1812.4,"2023, 2024, 2025"
TOTAL NACIONAL,total nacional,2023,4,1842.3000000000002,"2023, 2024, 2025"
TOTAL NACIONAL,total nacional,2024,1,1865.8,"2023, 2024, 2025"
TOTAL NACIONAL,total nacional,2024,2,1895.6000000000001,"2023, 2024, 2025"
TOTAL NACIONAL,total nacional,2024,3,1921,"2023, 2024, 2025"
TOTAL NACIONAL,total nacional,2024,4,1972.1,"2023, 2024, 2025"
TOTAL NACIONAL,total nacional,2025,1,2033.4,"2023, 2024, 2025"
TOTAL NACIONAL,total nacional,2025,2,2093.5,"2023, 2024, 2025"
TOTAL NACIONAL,total nacional,2025,3,2153.4,"2023, 2024, 2025"
TOTAL NACIONAL,total nacional,2025,4,2230,"2023, 2024, 2025"
Andalucía,andalucia,2023,1,1466.3,"2023, 2024, 2025"
Andalucía,andalucia,2023,2,1477.2,"2023, 2024, 2025"
Andalucía,andalucia,2023,3,1501.1,"2023, 2024, 2025"
Andalucía,andalucia,2023,4,1527.7,"2023, 2024, 2025"
Andalucía,andalucia,2024,1,1555.7,"2023, 2024, 2025"
Andalucía,andalucia,2024,2,1588.7,"2023, 2024, 2025"
Andalucía,andalucia,2024,3,1597.7,"2023, 2024, 2025"
Andalucía,andalucia,2024,4,1646.2,"2023, 2024, 2025"
Andalucía,andalucia,2025,1,1698.2,"2023, 2024, 2025"
Andalucía,andalucia,2025,2,1741.3999999999999,"2023, 2024, 2025"
Andalucía,andalucia,2025,3,1804,"2023, 2024, 2025"
Andalucía,andalucia,2025,4,1855.3999999999999,"2023, 2024, 2025"
Almería,almeria,2023,1,1156.6000000000001,"2023, 2024, 2025"
Almería,almeria,2023,2,1176.4,"2023, 2024, 2025"
Almería,almeria,2023,3,1194.6000000000001,"2023, 2024, 2025"
Almería,almeria,2023,4,1205.7,"2023, 2024, 2025"
Almería,almeria,2024,1,1218.1,"2023, 2024, 2025"
Almería,almeria,2024,2,1240.8,"2023, 2024, 2025"
Almería,almeria,2024,3,1241.6,"2023, 2024, 2025"
Almería,almeria,2024,4,1274.1,"2023, 2024, 2025"
Almería,almeria,2025,1,1306.6,"2023, 2024, 2025"
Almería,almeria,2025,2,1310.3000000000002,"2023, 2024, 2025"
Almería,almeria,2025,3,1364.5,"2023, 2024, 2025"
Almería,almeria,2025,4,1388.5,"2023, 2024, 2025"
Cádiz,cadiz,2023,1,1509.1000000000001,"2023, 2024, 2025"
Cádiz,cadiz,2023,2,1507,"2023, 2024, 2025"
Cádiz,cadiz,2023,3,1558,"2023, 2024, 2025"
Cádiz,cadiz,2023,4,1558.9,"2023, 2024, 2025"
Cádiz,cadiz,2024,1,1597.1999999999998,"2023, 2024, 2025"
Cádiz,cadiz,2024,2,1618.5,"2023, 2024, 2025"
Cádiz,cadiz,2024,3,1652.4,"2023, 2024, 2025"
Cádiz,cadiz,2024,4,1688.1000000000001,"2023, 2024, 2025"
Cádiz,cadiz,2025,1,1753.7,"2023, 2024, 2025"
Cádiz,cadiz,2025,2,1765.2,"2023, 2024, 2025"
Cádiz,cadiz,2025,3,1835.8,"2023, 2024, 2025"
Cádiz,cadiz,2025,4,1893.2,"2023, 2024, 2025"
Córdoba,cordoba,2023,1,1113.6,"2023, 2024, 2025"
Córdoba,cordoba,2023,2,1108.8000000000002,"2023, 2024, 2025"
Córdoba,cordoba,2023,3,1093.8000000000002,"2023, 2024, 2025"
Córdoba,cordoba,2023,4,1119,"2023, 2024, 2025"
Córdoba,cordoba,2024,1,1125.8999999999999,"2023, 2024, 2025"
Córdoba,cordoba,2024,2,1147,"2023, 2024, 2025"
Córdoba,cordoba,2024,3,1127.6000000000001,"2023, 2024, 2025"
Córdoba,cordoba,2024,4,1139.6,"2023, 2024, 2025"
Córdoba,cordoba,2025,1,1161.7,"2023, 2024, 2025"
Córdoba,cordoba,2025,2,1182.7,"2023, 2024, 2025"
Córdoba,cordoba,2025,3,1219.3999999999999,"2023, 2024, 2025"
Córdoba,cordoba,2025,4,1243.4,"2023, 2024, 2025"
Granada,granada,2023,1,1225.3000000000002,"2023, 2024, 2025"
Granada,granada,2023,2,1243.7,"2023, 2024, 2025"
Granada,granada,2023,3,1253.3000000000002,"2023, 2024, 2025"
Granada,granada,2023,4,1281.1000000000001,"2023, 2024, 2025"
Granada,granada,2024,1,1285.3,"2023, 2024, 2025"
Granada,granada,2024,2,1322,"2023, 2024, 2025"
Granada,granada,2024,3,1343.5,"2023, 2024, 2025"
Granada,granada,2024,4,1389.2,"2023, 2024, 2025"
Granada,granada,2025,1,1422.6999999999998,"2023, 2024, 2025"
Granada,granada,2025,2,1479,"2023, 2024, 2025"
Granada,granada,2025,3,1516.9,"2023, 2024, 2025"
Granada,granada,2025,4,1568.6,"2023, 2024, 2025"
Huelva,huelva,2023,1,1199,"2023, 2024, 2025"
Huelva,huelva,2023,2,1198.2,"2023, 2024, 2025"
Huelva,huelva,2023,3,1199.2,"2023, 2024, 2025"
Huelva,huelva,2023,4,1237.4,"2023, 2024, 2025"
Huelva,huelva,2024,1,1271.8,"2023, 2024, 2025"
Huelva,huelva,2024,2,1266.3000000000002,"2023, 2024, 2025"
Huelva,huelva,2024,3,1258.2,"2023, 2024, 2025"
Huelva,huelva,2024,4,1301.6,"2023, 2024, 2025"
Huelva,huelva,2025,1,1331.7,"2023, 2024, 2025"
Huelva,huelva,2025,2,1352.6000000000001,"2023, 2024, 2025"
Huelva,huelva,2025,3,1398.2,"2023, 2024, 2025"
Huelva,huelva,2025,4,1454.1999999999998,"2023, 2024, 2025"
Jaén,jaen,2023,1,798.1999999999999,"2023, 2024, 2025"
Jaén,jaen,2023,2,803.8,"2023, 2024, 2025"
Jaén,jaen,2023,3,797.1,"2023, 2024, 2025"
Jaén,jaen,2023,4,789.1,"2023, 2024, 2025"
Jaén,jaen,2024,1,797.3,"2023, 2024, 2025"
Jaén,jaen,2024,2,813.6999999999999,"2023, 2024, 2025"
Jaén,jaen,2024,3,802.5,"2023, 2024, 2025"
Jaén,jaen,2024,4,813.9,"2023, 2024, 2025"
Jaén,jaen,2025,1,825.8,"2023, 2024, 2025"
Jaén,jaen,2025,2,840.3,"2023, 2024, 2025"
Jaén,jaen,2025,3,867.1999999999999,"2023, 2024, 2025"
Jaén,jaen,2025,4,862.8,"2023, 2024, 2025"
Málaga,malaga,2023,1,2152.1,"2023, 2024, 2025"
Málaga,malaga,2023,2,2187,"2023, 2024, 2025"
Málaga,malaga,2023,3,2230.4,"2023, 2024, 2025"
Málaga,malaga,2023,4,2272.7999999999997,"2023, 2024, 2025"
Málaga,malaga,2024,1,2327.4,"2023, 2024, 2025"
Málaga,malaga,2024,2,2400.7,"2023, 2024, 2025"
Málaga,malaga,2024,3,2440.1,"2023, 2024, 2025"
Málaga,malaga,2024,4,2522.2,"2023, 2024, 2025"
Málaga,malaga,2025,1,2615.4,"2023, 2024, 2025"
Málaga,malaga,2025,2,2708.4,"2023, 2024, 2025"
Málaga,malaga,2025,3,2833.8999999999996,"2023, 2024, 2025"
Málaga,malaga,2025,4,2897.2999999999997,"2023, 2024, 2025"
Sevilla,sevilla,2023,1,1474.6999999999998,"2023, 2024, 2025"
Sevilla,sevilla,2023,2,1469.7,"2023, 2024, 2025"
Sevilla,sevilla,2023,3,1494.4,"2023, 2024, 2025"
Sevilla,sevilla,2023,4,1534.2,"2023, 2024, 2025"
Sevilla,sevilla,2024,1,1549.7,"2023, 2024, 2025"
Sevilla,sevilla,2024,2,1567.1,"2023, 2024, 2025"
Sevilla,sevilla,2024,3,1539.1,"2023, 2024, 2025"
Sevilla,sevilla,2024,4,1592.2,"2023, 2024, 2025"
Sevilla,sevilla,2025,1,1630.6999999999998,"2023, 2024, 2025"
Sevilla,sevilla,2025,2,1673.6000000000001,"2023, 2024, 2025"
Sevilla,sevilla,2025,3,1708.1000000000001,"2023, 2024, 2025"
Sevilla,sevilla,2025,4,1780.1999999999998,"2023, 2024, 2025"
Aragón,aragon,2023,1,1273.6000000000001,"2023, 2024, 2025"
Aragón,aragon,2023,2,1285.9,"2023, 2024, 2025"
Aragón,aragon,2023,3,1320.3000000000002,"2023, 2024, 2025"
Aragón,aragon,2023,4,1333.6000000000001,"2023, 2024, 2025"
Aragón,aragon,2024,1,1345.1,"2023, 2024, 2025"
Aragón,aragon,2024,2,1392,"2023, 2024, 2025"
Aragón,aragon,2024,3,1406,"2023, 2024, 2025"
Aragón,aragon,2024,4,1449.6000000000001,"2023, 2024, 2025"
Aragón,aragon,2025,1,1494.6000000000001,"2023, 2024, 2025"
Aragón,aragon,2025,2,1537.6,"2023, 2024, 2025"
Aragón,aragon,2025,3,1589,"2023, 2024, 2025"
Aragón,aragon,2025,4,1647.1000000000001,"2023, 2024, 2025"
Huesca,huesca,2023,1,1156.3999999999999,"2023, 2024, 2025"
Huesca,huesca,2023,2,1185.1,"2023, 2024, 2025"
Huesca,huesca,2023,3,1166.1,"2023, 2024, 2025"
Huesca,huesca,2023,4,1205.5,"2023, 2024, 2025"
Huesca,huesca,2024,1,1195.8,"2023, 2024, 2025"
Huesca,huesca,2024,2,1238.8,"2023, 2024, 2025"
Huesca,huesca,2024,3,1228.6,"2023, 2024, 2025"
Huesca,huesca,2024,4,1269.6,"2023, 2024, 2025"
Huesca,huesca,2025,1,1286.2,"2023, 2024, 2025"
Huesca,huesca,2025,2,1295.3999999999999,"2023, 2024, 2025"
Huesca,huesca,2025,3,1352.9,"2023, 2024, 2025"
Huesca,huesca,2025,4,1402,"2023, 2024, 2025"
Teruel,teruel,2023,1,762.9,"2023, 2024, 2025"
Teruel,teruel,2023,2,792.0999999999999,"2023, 2024, 2025"
Teruel,teruel,2023,3,788.1,"2023, 2024, 2025"
Teruel,teruel,2023,4,819.2,"2023, 2024, 2025"
Teruel,teruel,2024,1,840.3000000000001,"2023, 2024, 2025"
Teruel,teruel,2024,2,864.5,"2023, 2024, 2025"
Teruel,teruel,2024,3,861.6,"2023, 2024, 2025"
Teruel,teruel,2024,4,891.4,"2023, 2024, 2025"
Teruel,teruel,2025,1,917.4,"2023, 2024, 2025"
Teruel,teruel,2025,2,920.6,"2023, 2024, 2025"
Teruel,teruel,2025,3,923.5,"2023, 2024, 2025"
Teruel,teruel,2025,4,964,"2023, 2024, 2025"
Zaragoza,zaragoza,2023,1,1393,"2023, 2024, 2025"
Zaragoza,zaragoza,2023,2,1399.1000000000001,"2023, 2024, 2025"
Zaragoza,zaragoza,2023,3,1452.7,"2023, 2024, 2025"
Zaragoza,zaragoza,2023,4,1456.3000000000002,"2023, 2024, 2025"
Zaragoza,zaragoza,2024,1,1468.7,"2023, 2024, 2025"
Zaragoza,zaragoza,2024,2,1519.8,"2023, 2024, 2025"
Zaragoza,zaragoza,2024,3,1542,"2023, 2024, 2025"
Zaragoza,zaragoza,2024,4,1588.7,"2023, 2024, 2025"
Zaragoza,zaragoza,2025,1,1642.7,"2023, 2024, 2025"
Zaragoza,zaragoza,2025,2,1698.9,"2023, 2024, 2025"
Zaragoza,zaragoza,2025,3,1755.1,"2023, 2024, 2025"
Zaragoza,zaragoza,2025,4,1818.1,"2023, 2024, 2025"
Asturias (Principado de ),asturias (principado de ),2023,1,1335.6000000000001,"2023, 2024, 2025"
Asturias (Principado de ),asturias (principado de ),2023,2,1361.8000000000002,"2023, 2024, 2025"
Asturias (Principado de ),asturias (principado de ),2023,3,1363.4,"2023, 2024, 2025"
Asturias (Principado de ),asturias (principado de ),2023,4,1347.2,"2023, 2024, 2025"
Asturias (Principado de ),asturias (principado de ),2024,1,1362.8,"2023, 2024, 2025"
Asturias (Principado de ),asturias (principado de ),2024,2,1400.4,"2023, 2024, 2025"
Asturias (Principado de ),asturias (principado de ),2024,3,1435.8000000000002,"2023, 2024, 2025"
Asturias (Principado de ),asturias (principado de ),2024,4,1473.1,"2023, 2024, 2025"
Asturias (Principado de ),asturias (principado de ),2025,1,1518.8,"2023, 2024, 2025"
Asturias (Principado de ),asturias (principado de ),2025,2,1577.8999999999999,"2023, 2024, 2025"
Asturias (Principado de ),asturias (principado de ),2025,3,1638.1000000000001,"2023, 2024, 2025"
Asturias (Principado de ),asturias (principado de ),2025,4,1668.2,"2023, 2024, 2025"
Balears (Illes),balears (illes),2023,1,2802.7999999999997,"2023, 2024, 2025"
Balears (Illes),balears (illes),2023,2,2869.8999999999996,"2023, 2024, 2025"
Balears (Illes),balears (illes),2023,3,2919.8999999999996,"2023, 2024, 2025"
Balears (Illes),balears (illes),2023,4,2957.7,"2023, 2024, 2025"
Balears (Illes),balears (illes),2024,1,3034.3,"2023, 2024, 2025"
Balears (Illes),balears (illes),2024,2,3108.7,"2023, 2024, 2025"
Balears (Illes),balears (illes),2024,3,3208.3999999999996,"2023, 2024, 2025"
Balears (Illes),balears (illes),2024,4,3316.7,"2023, 2024, 2025"
Balears (Illes),balears (illes),2025,1,3436,"2023, 2024, 2025"
Balears (Illes),balears (illes),2025,2,3518.2,"2023, 2024, 2025"
Balears (Illes),balears (illes),2025,3,3672.4,"2023, 2024, 2025"
Balears (Illes),balears (illes),2025,4,3809.9,"2023, 2024, 2025"
Canarias,canarias,2023,1,1670.3,"2023, 2024, 2025"
Canarias,canarias,2023,2,1698.7,"2023, 2024, 2025"
Canarias,canarias,2023,3,1733.3999999999999,"2023, 2024, 2025"
Canarias,canarias,2023,4,1741.3999999999999,"2023, 2024, 2025"
Canarias,canarias,2024,1,1789.1,"2023, 2024, 2025"
Canarias,canarias,2024,2,1811.8,"2023, 2024, 2025"
Canarias,canarias,2024,3,1837.3,"2023, 2024, 2025"
Canarias,canarias,2024,4,1891.1,"2023, 2024, 2025"
Canarias,canarias,2025,1,1965.7,"2023, 2024, 2025"
Canarias,canarias,2025,2,1996.8000000000002,"2023, 2024, 2025"
Canarias,canarias,2025,3,2067.6,"2023, 2024, 2025"
Canarias,canarias,2025,4,2146.1,"2023, 2024, 2025"
Palmas (Las),palmas (las),2023,1,1740.5,"2023, 2024, 2025"
Palmas (Las),palmas (las),2023,2,1754.8999999999999,"2023, 2024, 2025"
Palmas (Las),palmas (las),2023,3,1787.7,"2023, 2024, 2025"
Palmas (Las),palmas (las),2023,4,1784.8999999999999,"2023, 2024, 2025"
Palmas (Las),palmas (las),2024,1,1831,"2023, 2024, 2025"
Palmas (Las),palmas (las),2024,2,1834.3,"2023, 2024, 2025"
Palmas (Las),palmas (las),2024,3,1858.1000000000001,"2023, 2024, 2025"
Palmas (Las),palmas (las),2024,4,1908.7,"2023, 2024, 2025"
Palmas (Las),palmas (las),2025,1,1975.5,"2023, 2024, 2025"
Palmas (Las),palmas (las),2025,2,2000.6,"2023, 2024, 2025"
Palmas (Las),palmas (las),2025,3,2067.4,"2023, 2024, 2025"
Palmas (Las),palmas (las),2025,4,2151.1,"2023, 2024, 2025"
Santa Cruz de Tenerife,santa cruz de tenerife,2023,1,1600.6,"2023, 2024, 2025"
Santa Cruz de Tenerife,santa cruz de tenerife,2023,2,1642.3,"2023, 2024, 2025"
Santa Cruz de Tenerife,santa cruz de tenerife,2023,3,1678.8999999999999,"2023, 2024, 2025"
Santa Cruz de Tenerife,santa cruz de tenerife,2023,4,1697.8999999999999,"2023, 2024, 2025"
Santa Cruz de Tenerife,santa cruz de tenerife,2024,1,1746.9,"2023, 2024, 2025"
Santa Cruz de Tenerife,santa cruz de tenerife,2024,2,1788.8999999999999,"2023, 2024, 2025"
Santa Cruz de Tenerife,santa cruz de tenerife,2024,3,1816.1,"2023, 2024, 2025"
Santa Cruz de Tenerife,santa cruz de tenerife,2024,4,1873.7,"2023, 2024, 2025"
Santa Cruz de Tenerife,santa cruz de tenerife,2025,1,1957.1000000000001,"2023, 2024, 2025"
Santa Cruz de Tenerife,santa cruz de tenerife,2025,2,1994,"2023, 2024, 2025"
Santa Cruz de Tenerife,santa cruz de tenerife,2025,3,2068,"2023, 2024, 2025"
Santa Cruz de Tenerife,santa cruz de tenerife,2025,4,2141.3,"2023, 2024, 2025"
Cantabria,cantabria,2023,1,1504.3999999999999,"2023, 2024, 2025"
Cantabria,cantabria,2023,2,1547.5,"2023, 2024, 2025"
Cantabria,cantabria,2023,3,1564.2,"2023, 2024, 2025"
Cantabria,cantabria,2023,4,1572.3000000000002,"2023, 2024, 2025"
Cantabria,cantabria,2024,1,1612.2,"2023, 2024, 2025"
Cantabria,cantabria,2024,2,1626.5,"2023, 2024, 2025"
Cantabria,cantabria,2024,3,1679.2,"2023, 2024, 2025"
Cantabria,cantabria,2024,4,1700.8,"2023, 2024, 2025"
Cantabria,cantabria,2025,1,1772.8,"2023, 2024, 2025"
Cantabria,cantabria,2025,2,1851.3,"2023, 2024, 2025"
Cantabria,cantabria,2025,3,1933.5,"2023, 2024, 2025"
Cantabria,cantabria,2025,4,1984.6999999999998,"2023, 2024, 2025"
Castilla y León,castilla y leon,2023,1,1056.6000000000001,"2023, 2024, 2025"
Castilla y León,castilla y leon,2023,2,1056.2,"2023, 2024, 2025"
Castilla y León,castilla y leon,2023,3,1054,"2023, 2024, 2025"
Castilla y León,castilla y leon,2023,4,1073.1000000000001,"2023, 2024, 2025"
Castilla y León,castilla y leon,2024,1,1080.3000000000002,"2023, 2024, 2025"
Castilla y León,castilla y leon,2024,2,1083,"2023, 2024, 2025"
